04179126-n	lemma	ביוב
04185071-n	lemma	משחזה
04186455-n	lemma	של
04187061-n	lemma	נרתיק
04187547-n	lemma	סככה
04189482-n	lemma	יריעת-פח
04189482-n	lemma	פח
04190052-n	lemma	מדף
04192698-n	lemma	מגן
04192858-n	lemma	מגן
04194289-n	lemma	אניה
04197235-n	lemma	מספנה
04197391-n	lemma	חולצה
04200637-n	lemma	שרוך-נעל
04202417-n	lemma	חנות
04204755-n	lemma	קצר
04204755-n	lemma	קצר
04204953-n	lemma	קצור-דרך
04208936-n	lemma	מקלחת
04209239-n	lemma	וילון-מקלחת
04209613-n	lemma	מקלחון
04210390-n	lemma	מקום-קדוש
04213353-n	lemma	מגל
04218564-n	lemma	עמם-פליטה
04219424-n	lemma	משי
04227900-n	lemma	שפוד
04227900-n	lemma	סיח
04227900-n	lemma	שפוד
04233405-n	lemma	לוח
04234455-n	lemma	שלב
04236377-n	lemma	שרוול
04236702-n	lemma	שרוול
04238128-n	lemma	מגלשה
04240097-n	lemma	רוגטקה
04240097-n	lemma	מקלעת
04240097-n	lemma	קלע
04240327-n	lemma	פתק
04240327-n	lemma	פתקה
04248010-n	lemma	נחש
04254777-n	lemma	גרב
04256520-n	lemma	ספה
04262969-n	lemma	פסקול
04264914-n	lemma	רכב-חלל
04270891-n	lemma	חנית
04271148-n	lemma	חנית
04283378-n	lemma	חשור
04284002-n	lemma	כף
04284341-n	lemma	כף
04289027-n	lemma	ממטרה
04292414-n	lemma	מחבט-סקווש
04294879-n	lemma	ארוה
04304215-n	lemma	ספינת-חלל
04304215-n	lemma	חללית
04306847-n	lemma	פסל
04310904-n	lemma	משחז
04314914-n	lemma	מדרגה
04321238-n	lemma	עין
04323026-n	lemma	בורסה
04332243-n	lemma	מסננת
04332243-n	lemma	מסננת
04335435-n	lemma	חשמלית
04340935-n	lemma	מעוז
04340935-n	lemma	מצד
04341686-n	lemma	מבנה
04344246-n	lemma	אולפן
04344246-n	lemma	סטודיו
04344544-n	lemma	אולפן
04344734-n	lemma	דירת-סטודיו
04347225-n	lemma	משא-תאור
04350458-n	lemma	זמש
04350905-n	lemma	חליפה
04353803-n	lemma	סכום
04353803-n	lemma	סך
04353803-n	lemma	סך
04361381-n	lemma	נר
04361381-n	lemma	פתילה
04363559-n	lemma	גלשן
04366116-n	lemma	מתכתי
04370048-n	lemma	סודר
04373264-n	lemma	מרכזיה
04373894-n	lemma	חרב
04376876-n	lemma	מזרק
04380143-n	lemma	מפה
04387400-n	lemma	טמבורין
04387400-n	lemma	תף-מרים
04392113-n	lemma	מטר
04392113-n	lemma	סרט-מדה
04393095-n	lemma	טיפ
04393095-n	lemma	רשמקול
04395201-n	lemma	גדיל
04398688-n	lemma	כפית
04401088-n	lemma	טלפון
04404412-n	lemma	טלויזיה
04404412-n	lemma	טלביזיה
04405907-n	lemma	המסך-הקטן
04405907-n	lemma	טלויזיה
04405907-n	lemma	טלביזיה
04411264-n	lemma	אוהל
04413419-n	lemma	מסוף
04417809-n	lemma	תאטרון
04421872-n	lemma	מדחם
04421872-n	lemma	תרמומטר
04424418-n	lemma	דבר
04426788-n	lemma	חוט
04433585-n	lemma	אדן
04435180-n	lemma	אריח
04435180-n	lemma	מרצפת
04453390-n	lemma	קיסם
04453390-n	lemma	קיסם-שנים
04453390-n	lemma	מחצצה
04459362-n	lemma	מגבת
04460130-n	lemma	מגדל
04461437-n	lemma	בית-העיריה
04461437-n	lemma	העיריה
04471315-n	lemma	שנאי
04471315-n	lemma	טרנספורמטור
04472726-n	lemma	משדר
04476259-n	lemma	מגש
04476259-n	lemma	טס
04480853-n	lemma	משולש
04480995-n	lemma	משולש
04497962-n	lemma	מנהרה
04507155-n	lemma	מטריה
04508949-n	lemma	לבנים
04508949-n	lemma	הלבשה-תחתונה
04509592-n	lemma	מדים
04513827-n	lemma	רפוד
04516672-n	lemma	כלי
04517535-n	lemma	תרכיב
04517535-n	lemma	חיסון
04522168-n	lemma	אגרטל
04524313-n	lemma	רכב
04525038-n	lemma	קטיפה
04526964-n	lemma	מאורר
04526964-n	lemma	ונטילטור
04536038-n	lemma	כרם
04536866-n	lemma	כינור
04540053-n	lemma	כדורעף
04548362-n	lemma	ארנק
04549919-n	lemma	
04551950-n	lemma	שתי
04556948-n	lemma	מגדל-תצפית
04559451-n	lemma	ברז
04565375-n	lemma	כלי-נשק
04565375-n	lemma	כלי
04565375-n	lemma	נשק
04565375-n	lemma	כלי-זין
04577769-n	lemma	שוט
04579986-n	lemma	לבן
04590263-n	lemma	אדן
04590553-n	lemma	מגן-רוח
04594218-n	lemma	חוט
04594489-n	lemma	חוט-חשמל
04598965-n	lemma	ערב
04602044-n	lemma	מקום-עבודה
04602044-n	lemma	עבודה
04603399-n	lemma	תחנת-עבודה
04606014-n	lemma	זר
04606358-n	lemma	שריד
04607242-n	lemma	מתקן-סחיטה
04612722-n	lemma	פרי
04617562-n	lemma	אישיות
04621963-n	lemma	הפנמה
04622415-n	lemma	התבודדות
04623612-n	lemma	טמפרמנט
04623612-n	lemma	מזג
04628466-n	lemma	טמפרמנט
04634540-n	lemma	התלהבות
04636610-n	lemma	אפתיה
04637923-n	lemma	מתירנות
04640538-n	lemma	סבלנות
04640538-n	lemma	ארך-רוח
04643662-n	lemma	אגרסיביות
04643662-n	lemma	תוקפנות
04645943-n	lemma	היסוס
04647478-n	lemma	חומרה
04649051-n	lemma	
04652438-n	lemma	שתקנות
04656051-n	lemma	שכנות-טובה
04662182-n	lemma	הרפתקנות
04664058-n	lemma	זהירות
04665813-n	lemma	רשלנות
04666615-n	lemma	גברות
04666615-n	lemma	גבריות
04667660-n	lemma	נשיות
04668819-n	lemma	מהימנות
04669247-n	lemma	אחריות
04669247-n	lemma	אחריות
04670022-n	lemma	מהימנות
04670022-n	lemma	אמינות
04672605-n	lemma	הקפדה
04672858-n	lemma	יסודיות
04683814-n	lemma	יופי
04684358-n	lemma	תהילה
04685195-n	lemma	זוהר
04687333-n	lemma	קסם
04690196-n	lemma	כעור
04702957-n	lemma	הגדרה
04704116-n	lemma	ערפול
04723816-n	lemma	תכונה
04738641-n	lemma	קביעות
04740326-n	lemma	חד-גוניות
04740326-n	lemma	חדגוניות
04740326-n	lemma	מונוטוניות
04747445-n	lemma	דימיון
04753060-n	lemma	תהום
04756635-n	lemma	סבירות
04757522-n	lemma	ספק
04759849-n	lemma	מוחשיות
04759849-n	lemma	ממשיות
04763650-n	lemma	יחוד
04763650-n	lemma	מיוחדות
04763650-n	lemma	יחודיות
04766275-n	lemma	מורכבות
04768483-n	lemma	שיטתיות
04773351-n	lemma	נידות
04778401-n	lemma	יציבות
04788494-n	lemma	מלאכותיות
04788982-n	lemma	ימרה
04803880-n	lemma	דיוק
04807971-n	lemma	שפלות
04807971-n	lemma	נבזות
04807971-n	lemma	נבזיות
04807971-n	lemma	נולות
04809237-n	lemma	חוקיות
04820258-n	lemma	בהירות
04826771-n	lemma	אדיקות
04826999-n	lemma	דבקות
04828126-n	lemma	אות-קין
04829550-n	lemma	חמלה
04834228-n	lemma	קמצנות
04836074-n	lemma	יזמה
04836268-n	lemma	אמביציה
04836268-n	lemma	שאפתנות
04836268-n	lemma	השגיות
04838727-n	lemma	השערה
04840715-n	lemma	חסד
04841358-n	lemma	התחשבות
04848492-n	lemma	מצפון
04849241-n	lemma	טוב
04854389-n	lemma	גרימת-עול
04855138-n	lemma	קדושה
04855138-n	lemma	קודש
04857083-n	lemma	אומץ
04857738-n	lemma	הרואיזם
04857738-n	lemma	גבורה
04863074-n	lemma	עקשנות
04864200-n	lemma	מטרה
04865114-n	lemma	תעשיה
04867539-n	lemma	לבביות
04871374-n	lemma	יושר
04872236-n	lemma	ישר-לב
04875352-n	lemma	רמיה
04875352-n	lemma	רמאות
04876985-n	lemma	נאמנות
04878101-n	lemma	פטריוטיות
04878101-n	lemma	לאומיות
04878101-n	lemma	פטריוטיזם
04880573-n	lemma	נאיביות
04880573-n	lemma	תמימות
04881998-n	lemma	פרישות
04881998-n	lemma	צנע
04881998-n	lemma	סגפנות
04882622-n	lemma	
04886881-n	lemma	כבוד
04886881-n	lemma	כבוד-עצמי
04887373-n	lemma	רברבנות
04887912-n	lemma	יהירות
04887912-n	lemma	יהרה
04889337-n	lemma	בלעדיות
04889527-n	lemma	ענוה
04889527-n	lemma	ענותנות
04894807-n	lemma	פזרנות
04895979-n	lemma	חשדנות
04896317-n	lemma	בררנות
04897762-n	lemma	ניהול
04900121-n	lemma	ענוה
04900121-n	lemma	צניעות
04903368-n	lemma	זמה
04906273-n	lemma	ציתנות
04908835-n	lemma	קשיות-ערף
04908835-n	lemma	עקשנות
04911420-n	lemma	רשמיות
04911777-n	lemma	טקסיות
04913738-n	lemma	אבירות
04921900-n	lemma	דרך-ארץ
04928760-n	lemma	
04928903-n	lemma	צורה
04928903-n	lemma	דרך
04928903-n	lemma	סגנון
04930632-n	lemma	סגנון-חיים
04931733-n	lemma	שיטה
04931733-n	lemma	דרך
04931733-n	lemma	צורה
04931733-n	lemma	אופן
04931965-n	lemma	מבנה
04933363-n	lemma	שלד
04933363-n	lemma	מבנה
04933544-n	lemma	הרכב
04935003-n	lemma	צמיגות
04938474-n	lemma	דחיסות
04939547-n	lemma	פריכות
04940730-n	lemma	חדירות
04944048-n	lemma	נטיה
04945254-n	lemma	צמאון
04945254-n	lemma	צמא
04945254-n	lemma	רעב
04946078-n	lemma	רכושנות
04947087-n	lemma	
04953954-n	lemma	זוהר
04954683-n	lemma	ברק
04959230-n	lemma	גון
04960729-n	lemma	לבן
04961472-n	lemma	גיר
04962784-n	lemma	אדום
04963588-n	lemma	שני
04964977-n	lemma	שני
04971313-n	lemma	
04988861-n	lemma	צרידות
04991389-n	lemma	פיאנו
04991389-n	lemma	פיאניסימו
04992570-n	lemma	תבלין
04998530-n	lemma	מבנה-גוף
04999401-n	lemma	שומן
04999401-n	lemma	משמנים
05006898-n	lemma	מין
05006898-n	lemma	גנדר
05006898-n	lemma	מגדר
05011790-n	lemma	טמפרטורה
05026843-n	lemma	משקל
05029137-n	lemma	תנע
05029137-n	lemma	מומנטום
05030418-n	lemma	שריר
05033906-n	lemma	חסינות
05035820-n	lemma	תנופה
05037813-n	lemma	
05045208-n	lemma	גשם
05045208-n	lemma	מטר
05046009-n	lemma	טימינג
05046009-n	lemma	עתוי
05051249-n	lemma	משך
05053215-n	lemma	קבע
05053215-n	lemma	קביעות
05055974-n	lemma	תמותה
05058140-n	lemma	מהירות
05058580-n	lemma	קצב
05061345-n	lemma	האטה
05068461-n	lemma	שיפוע
05069199-n	lemma	נטיה
05069624-n	lemma	תלילות
05074774-n	lemma	מצב
05078025-n	lemma	מרכזיות
05079866-n	lemma	תנוחה
05082507-n	lemma	עמדה
05087297-n	lemma	חלוקה
05091770-n	lemma	סיכוי
05101261-n	lemma	הקף
05106633-n	lemma	קטנות
05106633-n	lemma	קטן
05108740-n	lemma	כמות
05110185-n	lemma	העלאה
05111835-n	lemma	נפילה
05114371-n	lemma	מחסור
05114371-n	lemma	חסר
05115040-n	lemma	שפע
05115804-n	lemma	שפע
05119223-n	lemma	לוקסוס
05119223-n	lemma	מותרות
05119714-n	lemma	עודף
05120116-n	lemma	גודש
05122557-n	lemma	רוב
05122557-n	lemma	עיקר
05122850-n	lemma	מיעוט
05123416-n	lemma	הקף
05123416-n	lemma	מידה
05124057-n	lemma	גבול
05131647-n	lemma	רום
05138208-n	lemma	ערך
05139436-n	lemma	כדאיות
05142180-n	lemma	טוב
05145118-n	lemma	מחיר
05146471-n	lemma	פאר
05149325-n	lemma	תפקיד
05153795-n	lemma	כשירות
05154241-n	lemma	אי-כשירות
05154908-n	lemma	סיוע
05155821-n	lemma	יתרון
05157574-n	lemma	יתרון
05157574-n	lemma	טובת-הנאה
05157574-n	lemma	רוח
05157866-n	lemma	רוחיות
05158095-n	lemma	קדימה
05158095-n	lemma	קדימות
05159725-n	lemma	טוב
05162455-n	lemma	מגבלה
05163807-n	lemma	מחיר
05165904-n	lemma	הרסנות
05166397-n	lemma	רעל
05168261-n	lemma	חשיבות
05171800-n	lemma	דחיפות
05178715-n	lemma	פריבילגיה
05178715-n	lemma	זכות-יתר
05194874-n	lemma	שליטה
05200169-n	lemma	יכולת
05216365-n	lemma	גוף
05217168-n	lemma	גוף-האדם
05218119-n	lemma	גופה
05218630-n	lemma	מומיה
05218630-n	lemma	חנוט
05221895-n	lemma	
05225602-n	lemma	מבנה
05249636-n	lemma	פה
05256085-n	lemma	רעמה
05257737-n	lemma	תלתל
05260533-n	lemma	פרמננט
05262185-n	lemma	שפם
05268112-n	lemma	בשר
05268965-n	lemma	רקמת-שמן
05268965-n	lemma	שומן
05269901-n	lemma	גרם
05269901-n	lemma	עצם
05278395-n	lemma	פקת-הברך
05279026-n	lemma	צלע
05284333-n	lemma	חוליה
05288091-n	lemma	סחוס
05289057-n	lemma	שריר
05289297-n	lemma	שריר
05296253-n	lemma	גיד
05297523-n	lemma	כלי
05297523-n	lemma	איבר
05309245-n	lemma	ענבל
05309725-n	lemma	חך
05311054-n	lemma	עין
05313535-n	lemma	גבה
05313822-n	lemma	עפעף
05313822-n	lemma	שמורת-עין
05317354-n	lemma	קרנית
05320362-n	lemma	עדשה
05327767-n	lemma	בלוטה
05332802-n	lemma	כליה
05385534-n	lemma	כבד
05387167-n	lemma	פנקראס
05387167-n	lemma	לבלב
05387544-n	lemma	ראה
05391763-n	lemma	חדר
05393023-n	lemma	עליה
05395690-n	lemma	קבה
05398609-n	lemma	מיץ
05399034-n	lemma	חלב
05405751-n	lemma	זעה
05406570-n	lemma	מרה
05417472-n	lemma	מגלה
05426989-n	lemma	רשתית
05436752-n	lemma	גן
05457469-n	lemma	תא-זרע
05457469-n	lemma	זרע
05493303-n	lemma	אונה
05502556-n	lemma	חדר
05514081-n	lemma	איברי-המין
05514081-n	lemma	ערוה
05519085-n	lemma	רחם
05521934-n	lemma	בתולין
05521934-n	lemma	בתולים
05521934-n	lemma	קרום-הבתולים
05526384-n	lemma	גיד
05526384-n	lemma	גברות
05526384-n	lemma	פין
05526384-n	lemma	איבר
05526957-n	lemma	ערלה
05533948-n	lemma	ושט
05534333-n	lemma	מעי
05539947-n	lemma	קרקפת
05541231-n	lemma	עצם-המצח
05547396-n	lemma	עורף
05552607-n	lemma	בית-החזה
05553288-n	lemma	חזה
05554405-n	lemma	ציצי
05554405-n	lemma	שד
05554405-n	lemma	דד
05554653-n	lemma	פטמה
05555917-n	lemma	כרס
05556943-n	lemma	בטן
05558717-n	lemma	גב
05559256-n	lemma	עגבות
05559256-n	lemma	טוסיק
05559256-n	lemma	ישבן
05559256-n	lemma	עכוז
05559256-n	lemma	תחת
05559256-n	lemma	אחורים
05559256-n	lemma	שת
05562249-n	lemma	ירך
05565064-n	lemma	אגרוף
05565337-n	lemma	יד-ימין
05565337-n	lemma	ימין
05566097-n	lemma	אצבע
05567217-n	lemma	אגודל
05573602-n	lemma	ברך
05577741-n	lemma	בהן
05578442-n	lemma	קרסל
05581693-n	lemma	צפרן
05595083-n	lemma	פרק
05595083-n	lemma	מפרק
05599617-n	lemma	סנטר
05602548-n	lemma	מצח
05615869-n	lemma	זהירות
05616246-n	lemma	כושר
05616246-n	lemma	כוח
05621178-n	lemma	ערמומיות
05621178-n	lemma	תחמנות
05621178-n	lemma	ערמה
05621439-n	lemma	פקחות
05622723-n	lemma	אינסטינקט
05624700-n	lemma	יצירתיות
05625879-n	lemma	מקום-דמיוני
05626524-n	lemma	דומה
05627785-n	lemma	שמים
05627785-n	lemma	מעלה
05636887-n	lemma	מיומנות
05636887-n	lemma	מדע
05637558-n	lemma	מיומנות
05639832-n	lemma	ימאות
05640729-n	lemma	מומחיות
05641089-n	lemma	פרופסיונליות
05646218-n	lemma	פיגור
05650329-n	lemma	כשר-מנטלי
05650329-n	lemma	יכלת-קוגניטיבית
05651971-n	lemma	חוש
05652593-n	lemma	רצון
05656537-n	lemma	ראיה
05660268-n	lemma	שיטה
05661668-n	lemma	פיתרון
05669350-n	lemma	מוסד
05670343-n	lemma	התלהבות
05671325-n	lemma	ענין
05684561-n	lemma	מבוכה
05685538-n	lemma	מסתורין
05685538-n	lemma	חידה
05685538-n	lemma	תעלומה
05685538-n	lemma	אניגמה
05687338-n	lemma	צרה
05696425-n	lemma	חליפה
05698247-n	lemma	ספק
05699434-n	lemma	היסוס
05714466-n	lemma	ניחוח
05714894-n	lemma	סרחון
05714894-n	lemma	עפוש
05714894-n	lemma	צחנה
05714894-n	lemma	סרחון
05717342-n	lemma	מליחות
05725527-n	lemma	חום
05726345-n	lemma	מבנה
05726596-n	lemma	סדר
05732756-n	lemma	מיון
05734381-n	lemma	כסוח
05734381-n	lemma	קטילה
05734559-n	lemma	יחוס
05734559-n	lemma	שיוך
05736149-n	lemma	שומה
05747582-n	lemma	שיערוך
05748054-n	lemma	הבחנה
05750948-n	lemma	גזרה
05754730-n	lemma	הטבעה
05758059-n	lemma	ניסיון
05760202-n	lemma	זיכרון
05765415-n	lemma	סמל
05767245-n	lemma	ראי
05767386-n	lemma	אנתרופומורפיזם
05769062-n	lemma	סיוט
05769156-n	lemma	חלום-רטוב
05770926-n	lemma	חשיבה
05770926-n	lemma	מחשבה
05773049-n	lemma	טענה
05775081-n	lemma	ניבוי
05779116-n	lemma	הקש
05780104-n	lemma	הכללה
05785067-n	lemma	שקילה
05790242-n	lemma	בחירה
05790944-n	lemma	חלופה
05790944-n	lemma	אלטרנטיבה
05793000-n	lemma	הסבר
05793554-n	lemma	בסיס
05795044-n	lemma	הסכם
05796423-n	lemma	חישוב
05797473-n	lemma	הברקה
05797597-n	lemma	מחקר
05797597-n	lemma	חקירה
05799212-n	lemma	ניסוי
05800611-n	lemma	חקירה
05806623-n	lemma	אחיזה
05808102-n	lemma	גילוי
05809192-n	lemma	כלל-הידע
05813822-n	lemma	מזכרת
05814291-n	lemma	ענין
05814291-n	lemma	נושא
05816622-n	lemma	נתון
05820620-n	lemma	דוגמה
05822001-n	lemma	
05829782-n	lemma	תענוג
05830059-n	lemma	כאב-ראש
05830059-n	lemma	מטרד
05830059-n	lemma	קוץ-בתחת
05832745-n	lemma	עול
05832745-n	lemma	תיק
05832745-n	lemma	נטל
05832745-n	lemma	עומס
05832745-n	lemma	מעמסה
05832745-n	lemma	משא
05833683-n	lemma	צער
05833840-n	lemma	מחשבה
05835747-n	lemma	מושג
05839024-n	lemma	מין
05839024-n	lemma	סוג
05840076-n	lemma	תאור
05846355-n	lemma	הגבלה
05849040-n	lemma	תכונה
05853273-n	lemma	תחום
05854812-n	lemma	מורה
05855125-n	lemma	כמות
05861067-n	lemma	סכום
05867413-n	lemma	קטע
05868051-n	lemma	התחלה
05870180-n	lemma	תרכובת
05890249-n	lemma	מסגרת
05892427-n	lemma	דרישת-קדם
05892651-n	lemma	דרישה
05895723-n	lemma	טעות
05901508-n	lemma	מדיניות
05903229-n	lemma	דין
05909585-n	lemma	משטר
05910453-n	lemma	פרויקט
05913275-n	lemma	הכללה
05919866-n	lemma	משמעות
05924519-n	lemma	מופת
05925366-n	lemma	דוגמה
05925702-n	lemma	יופי
05929008-n	lemma	תפקיד
05935060-n	lemma	זכר
05935060-n	lemma	זיכרון
05937112-n	lemma	דוגמה
05945642-n	lemma	דעה
05946687-n	lemma	דת
05950733-n	lemma	הבטחה
05954481-n	lemma	מחשבה
05954894-n	lemma	ערכים
05955848-n	lemma	אבירות
05965022-n	lemma	לאומנות
05968835-n	lemma	חילוניות
05972585-n	lemma	מטריאליזם
05980051-n	lemma	סקפטיציזם
05980051-n	lemma	ספקנות
05980412-n	lemma	כפירה
05980412-n	lemma	מינות
05980875-n	lemma	מטרה
05981230-n	lemma	תכלית
05981230-n	lemma	יעד
05981768-n	lemma	יעד
05982152-n	lemma	כונה
05982720-n	lemma	
05983654-n	lemma	רצון
05984584-n	lemma	חויה
05985999-n	lemma	למדנות
05985999-n	lemma	ידענות
05985999-n	lemma	ארודיציה
05988282-n	lemma	בערות
05988282-n	lemma	נבערות
05988282-n	lemma	בורות
05996646-n	lemma	תחום
05996646-n	lemma	דיסציפלינה
05997814-n	lemma	תחום
05998052-n	lemma	גבול
05999134-n	lemma	שטח
05999266-n	lemma	ידע
05999540-n	lemma	מדע
05999797-n	lemma	מדע
06000644-n	lemma	מתמטיקה
06004067-n	lemma	חשבון
06004067-n	lemma	אריתמטיקה
06004685-n	lemma	גאומטריה
06004685-n	lemma	הנדסה
06011692-n	lemma	אורדינטה
06011692-n	lemma	פוסק
06016853-n	lemma	קבוצה
06031248-n	lemma	מתאם
06031248-n	lemma	קורלציה
06032246-n	lemma	מקדם-מתאם
06043075-n	lemma	
06049500-n	lemma	רפואת-עור
06049500-n	lemma	דרמטולוגיה
06053439-n	lemma	מילדות
06071934-n	lemma	יערנות
06084469-n	lemma	כימיה
06104073-n	lemma	חק-שמור
06106502-n	lemma	תורת-היחסות
06125041-n	lemma	הנדסה
06149484-n	lemma	כלכלה
06149484-n	lemma	אקונומיה
06172789-n	lemma	בלשנות
06176322-n	lemma	תחביר
06176322-n	lemma	סינטקס
06196584-n	lemma	נטיה
06198505-n	lemma	שיחה
06203758-n	lemma	גזענות
06204289-n	lemma	מגמתיות
06206334-n	lemma	קנאות
06206334-n	lemma	פנטיות
06207199-n	lemma	שם
06210363-n	lemma	נקדת-מבט
06210363-n	lemma	בחינה
06212422-n	lemma	כפירה
06216160-n	lemma	קונסרבטיביות
06216160-n	lemma	שמרנות
06226057-n	lemma	נצרות
06232880-n	lemma	יהדות
06252138-n	lemma	קומוניקציה
06252138-n	lemma	תקשורת
06252954-n	lemma	הקניה
06253690-n	lemma	הודעה
06253690-n	lemma	מסר
06254007-n	lemma	שידור
06256229-n	lemma	עלה
06258680-n	lemma	
06259898-n	lemma	אפיק
06259898-n	lemma	אפיק-תמסרת
06260121-n	lemma	ערוץ-תקשרת
06260121-n	lemma	ערוץ
06260628-n	lemma	תחום-תדרים
06262567-n	lemma	קולנוע
06264398-n	lemma	דואר
06267145-n	lemma	עיתון
06272290-n	lemma	טלפוניה
06272803-n	lemma	שיחה
06272803-n	lemma	שיחת-טלפון
06272803-n	lemma	טלפון
06277280-n	lemma	טלויזיה
06290246-n	lemma	הקטנה
06293460-n	lemma	מלה-שאולה
06295235-n	lemma	ריבוי
06299916-n	lemma	יחיד
06304671-n	lemma	הברה
06308304-n	lemma	תחילית
06308304-n	lemma	פרפיקס
06308765-n	lemma	סיומת
06308765-n	lemma	סופית
06308765-n	lemma	סופיקס
06314144-n	lemma	פסוקית
06316626-n	lemma	נשוא
06318062-n	lemma	פועל
06318904-n	lemma	מקור
06320569-n	lemma	פועל
06324864-n	lemma	מיודע
06326797-n	lemma	גוף
06328643-n	lemma	מין
06328996-n	lemma	נקבה
06329165-n	lemma	זכר
06329506-n	lemma	זמן
06330262-n	lemma	זמן-עבר
06330262-n	lemma	עבר
06330401-n	lemma	עתיד
06330528-n	lemma	בינוני
06337693-n	lemma	כינוי
06341340-n	lemma	מר
06341340-n	lemma	אדון
06341431-n	lemma	גברת
06344461-n	lemma	כותרת
06346891-n	lemma	כיתוב
06349220-n	lemma	תקשרת-בכתב
06350127-n	lemma	קצרנות
06350127-n	lemma	סטנוגרפיה
06350274-n	lemma	כתב
06353445-n	lemma	כתיב
06353934-n	lemma	צופן
06353934-n	lemma	קוד
06355705-n	lemma	מיקוד
06355894-n	lemma	קוד
06362953-n	lemma	חמר-כתוב
06364329-n	lemma	ספר
06365467-n	lemma	חומר
06370792-n	lemma	תעלומה
06371413-n	lemma	אגדה
06377442-n	lemma	שיר
06384371-n	lemma	
06392001-n	lemma	קטע
06392935-n	lemma	סעיף
06396142-n	lemma	פרק
06396930-n	lemma	פתיח
06396930-n	lemma	הקדמה
06396930-n	lemma	פתיחה
06397903-n	lemma	פתיחה
06398401-n	lemma	סיום
06399337-n	lemma	נספח
06399995-n	lemma	פיסקה
06402565-n	lemma	הדפסה
06403393-n	lemma	כתב
06403393-n	lemma	כתב-יד
06405699-n	lemma	כתובת
06409562-n	lemma	מסה
06409752-n	lemma	חיבור
06426468-n	lemma	שנתון
06426468-n	lemma	ספר-שנה
06427831-n	lemma	עריכה
06428792-n	lemma	שיכתוב
06433035-n	lemma	ויקרא
06441803-n	lemma	מארק
06447897-n	lemma	
06453324-n	lemma	כתובים
06462396-n	lemma	תלמוד
06462396-n	lemma	גמרא
06466677-n	lemma	מזמור
06466787-n	lemma	מזמור
06467007-n	lemma	סיכום
06468951-n	lemma	תקציר
06468951-n	lemma	אבסטרקט
06468951-n	lemma	סינופסיס
06469694-n	lemma	סקירה
06469874-n	lemma	סיכום
06471345-n	lemma	אישור
06471345-n	lemma	תעודה
06471737-n	lemma	צרטר
06472824-n	lemma	אוגד
06474122-n	lemma	שאלון
06478582-n	lemma	דיפלומה
06478582-n	lemma	תעודה
06481320-n	lemma	רשימה
06483339-n	lemma	ידיעה
06489659-n	lemma	תכן-הענינים
06489659-n	lemma	תוכן
06490173-n	lemma	עבר-פלילי
06490173-n	lemma	עבר
06496862-n	lemma	סבב
06496862-n	lemma	רוטציה
06506191-n	lemma	מזכר
06506191-n	lemma	תזכיר
06511560-n	lemma	מכתב-התפטרות
06513366-n	lemma	עצומה
06513764-n	lemma	גביה
06518068-n	lemma	קופון
06518068-n	lemma	שובר
06518068-n	lemma	ואוצר
06518068-n	lemma	תלוש
06518719-n	lemma	כרטיס
06519077-n	lemma	כרטיסיה
06520222-n	lemma	קבלה
06522501-n	lemma	שכר
06522501-n	lemma	צרטר
06523641-n	lemma	פוליסה
06525588-n	lemma	ברית
06540527-n	lemma	עוצר
06542047-n	lemma	איסור
06544142-n	lemma	רצון
06549661-n	lemma	רישיון
06552639-n	lemma	חנינה
06552984-n	lemma	כתב
06558678-n	lemma	דוח-תנועה
06558678-n	lemma	דוח
06561138-n	lemma	טענה
06564387-n	lemma	חוק
06574841-n	lemma	עורך
06581268-n	lemma	מתרגם
06584891-n	lemma	הוראה
06589574-n	lemma	פירסום
06590446-n	lemma	מהדורה
06591609-n	lemma	לקט
06591609-n	lemma	אוסף
06593803-n	lemma	סידרה
06594505-n	lemma	ירחון
06597204-n	lemma	מהדורה
06598445-n	lemma	לימוד
06598915-n	lemma	מסר
06598915-n	lemma	הודעה
06599788-n	lemma	נושא
06601327-n	lemma	כונה
06606044-n	lemma	מוסר-השכל
06606044-n	lemma	נמשל
06606044-n	lemma	לקח
06606191-n	lemma	ניואנס
06606191-n	lemma	גון
06606191-n	lemma	דקות
06611998-n	lemma	שטויות
06613056-n	lemma	ציטוט
06613056-n	lemma	ציטטה
06613686-n	lemma	סרט
06613686-n	lemma	סרט-קולנוע
06619428-n	lemma	שידור
06619428-n	lemma	משדר
06619428-n	lemma	תכנית
06621447-n	lemma	סידרה
06623614-n	lemma	התכתבות
06624161-n	lemma	מכתב
06627938-n	lemma	גלויה
06629610-n	lemma	שלום
06629610-n	lemma	בי
06629610-n	lemma	צאו
06629610-n	lemma	להתראות
06629610-n	lemma	להת
06629610-n	lemma	בי בי
06630627-n	lemma	דרישת-שלום
06630627-n	lemma	אחול
06630627-n	lemma	דש
06631050-n	lemma	
06631322-n	lemma	קבלת-פנים
06634239-n	lemma	סרוב
06634239-n	lemma	מאון
06634376-n	lemma	מידע
06634376-n	lemma	אינפורמציה
06641654-n	lemma	מדד
06641654-n	lemma	מדד-המחירים-לצרכן
06646628-n	lemma	זכר
06650431-n	lemma	אישור
06656408-n	lemma	מדיניות
06657646-n	lemma	כדורגלן
06657646-n	lemma	תקרה
06658118-n	lemma	רצפה
06660520-n	lemma	אמברגו
06661562-n	lemma	התערבות
06667317-n	lemma	קודקס
06667317-n	lemma	קוד
06669864-n	lemma	משואה
