# Hebrew Wordnet	heb	http://cl.haifa.ac.il/projects/mwn/index.shtml	wordnet
06207199-n	lemma	שם
06207199-n	def	הערכה כללית שיש לאנשים כלפי מישהו או משהו; "שמו יצא כרודף שמלות"
06210363-n	lemma	נקדת-מבט
06210363-n	lemma	בחינה
06210363-n	def	המקום שממנו מתבוננים בדברים; "אחרי שיעור ההיסטוריה, יכלו התלמידים להסתכל על ההווה מנקודת מבט חדשה"
06212422-n	lemma	כפירה
06212422-n	def	דיעות או דוקטרינות המנוגדות לדיעות הרשמיות או השמרניות
06216160-n	lemma	קונסרבטיביות
06216160-n	lemma	שמרנות
06216160-n	def	נטיה פוליטית לשימור הקיים והתנגדות לשינויים קיצוניים
06226057-n	lemma	נצרות
06226057-n	def	דת המבוססת על הטפותיו ושליחותו של ישו, מקדשת את ספרי התנ"ך (הברית הישנה) והברית החדשה; "בנצרות ישנם פלגים רבים, ביניהם הכנסייה הקתולית, הכנסייה הפרוטסטנטית וכדומה"
06232880-n	lemma	יהדות
06232880-n	def	דת מונותאיסיטית המבוססת על התנ"ך והתלמוד; הדת של היהודים; "לפי היהדות, התורה ניתנה לעם ישראל במעמד הר סיני"
06252138-n	lemma	קומוניקציה
06252138-n	lemma	תקשרת
06252138-n	def	הפעולה של העברת מידע; "הבכי הוא אמצעי התקשורת החשוב ביותר אצל תינוקות"
06252954-n	lemma	!הקניה
06253690-n	lemma	הודעה
06253690-n	lemma	מסר
06253690-n	def	תקשורת, בדרך כלל קצרה, המועברת בכתב, בעל פה, או בסימנים; "הוא השאיר לי הודעה קצרה במשיבון"; "אל תעביר לי מסרים עם שליחים, אמור לי את שברצונך בפניי"
06254007-n	lemma	שדור
06254007-n	def	העברת תוכנית טלויזיה או רדיו לציבור הצופים או המאזינים; "שידור התוכנית נקטע באמצע עקב תקלה"
06256229-n	lemma	עלה
06256229-n	def	גליון נייר המכיל כתובים או דברי דפוס
06258680-n	lemma	GAP!
06259898-n	lemma	אפיק
06259898-n	lemma	אפיק-תמסרת
06259898-n	def	(בטלקומוניקציה) מסלול המאפשר מעבר של אותות חשמליים
06260121-n	lemma	ערוץ-תקשרת
06260121-n	lemma	ערוץ
06260121-n	def	(לרוב ברבים) האמצעים והדרכים השונות המשמשים לתקשורת עם אדם, קבוצה של אנשים, או גוף רשמי
06260628-n	lemma	תחום-תדרים
06260628-n	def	(בפיזיקה ובטלקומוניקציה) טווח רציף של תדרים המשמש לשליחת גלי רדיו או קבלתם
06262567-n	lemma	קולנוע
06262567-n	def	המדיום של עשיית סרטים; "מרבית סרטיו של סטנלי קובריק הם עיבוד של ספרים לקולנוע"
06264398-n	lemma	!דאר
06267145-n	lemma	עתון
06267145-n	def	פרסום נייר יומי או שבוע, המכיל חדשות, מאמרים ופרסומות; "עיתון ערב"; "הוא נוהג לקרוא את העיתון בעת ארוחת הבוקר"
06272290-n	lemma	טלפוניה
06272290-n	def	מערכת טלקומוניקציה המשמשת להעברת קול למרחקים
06272803-n	lemma	שיחה
06272803-n	lemma	שיחת-טלפון
06272803-n	lemma	טלפון
06272803-n	def	שיחה באמצעות הטלפון; "אני צריכה לעשות טלפון חשוב עכשיו"; "אל תעשי את השיחות האלה מהמשרד"
06277280-n	lemma	!טלויזיה
06290246-n	lemma	!הקטנה
06293460-n	lemma	מלה-שאולה
06293460-n	def	מילה בשפה אשר נלקחה משפה אחרת; "המילה 'בליץ' היא מילה שאולה מגרמנית"
06295235-n	lemma	רבוי
06295235-n	def	(דקדוק) צורת הטיה של מילה המתייחסת ליותר מאחד; "צורת הריבוי של 'חלון' - 'חלונות'"
06299916-n	lemma	יחיד
06299916-n	def	צורה של מילה שמשתמשים בה לציון דבר אחד; "המילה ספל היא היחיד של ספלים"
06304671-n	lemma	הברה
06304671-n	def	יחידת דיבור המורכבת מתנועה אחת ומעיצור אחד או שניים; "במילה "פיוס" יש שתי הברות"
06308304-n	lemma	תחלית
06308304-n	lemma	פרפיקס
06308304-n	def	מוספית המופיעה לפני המילה (אנטי, למשל)
06308765-n	lemma	סימת
06308765-n	lemma	סופית
06308765-n	lemma	סופיקס
06308765-n	def	(דקדוק) רכיב לשוני, הברה אחת או יותר, הנוסף למילה ומשנה את משמעותה; "הסופית 'נו' מציינת רבים, כמו בפעלים 'הלכנו' או 'התחבקנו'"
06314144-n	lemma	פסוקית
06314144-n	def	(דקדוק) חלק משפט, הכולל נושא ונשוא אך אינו נחשב משפט בפני עצמו
06316626-n	lemma	נשוא
06316626-n	def	(תחביר) חלק המשפט בו נאמר משהו על הנושא במשפט
06318062-n	lemma	פעל
06318062-n	def	חלק הדיבר המשמש כנשוא המשפט, אשר בו נאמר משהו על הנושא
06318904-n	lemma	מקור
06318904-n	def	הצורה הלא מוטה של הפועל
06320569-n	lemma	פעל
06320569-n	def	מלה המציינת בדרך כלל פעולה או עשייה; "'הלך', 'התלבש', 'אכל' - כל אלה דוגמאות לפעלים"
06324864-n	lemma	מידע
06324864-n	def	שמסומן על ידי סימן יידוע כלשהו (לדוגמא, ה' הידיעה בעברית, המילה the באנגלית) המציין בדרך כלל ייחודיות
06326797-n	lemma	גוף
06326797-n	def	קטגוריה לשונית המבדילה בין המדבר,גוף ראשון, לבין הנוכח, גוף שני, לבין הנסתר, גוף שלישי; "סלבדור דאלי היה נוהג לדבר על עצמו בגוף שלישי"
06328643-n	lemma	מין
06328643-n	def	שתי קטגוריות דיקדוקיות (או יותר) אליהן נחלקים שמות העצם בשפות מסויימות. למשל, בעברית, מחשב הינו זכר, ומדפסת - נקבה
06328996-n	lemma	נקבה
06328996-n	def	המין הדיקדוקי המיוחס לנקבות או לעצמים המסווגים כנקבה; "'גדולה' היא צורת הנקבה של 'גדול'"
06329165-n	lemma	זכר
06329165-n	def	צורה דקדוקית המציינת מין זכר; "בעברית מציינת המלה 'הוא' גוף שלישי יחיד בצורת הזכר"
06329506-n	lemma	זמן
06329506-n	def	קטגוריה דקדוקית המסווגת פעלים לפי ההתייחסות שלהם לזמן (עבר, הווה או עתיד)
06330262-n	lemma	זמן-עבר
06330262-n	lemma	עבר
06330262-n	def	(בדקדוק) פועל המבטא פעולה או מצב שהתרחש בעבר
06330401-n	lemma	עתיד
06330401-n	def	פועל המציין פעולות או מצבים שיתרחשו בעתיד; "נטיית העתיד של הפעול הולך היא ילך"
06330528-n	lemma	בינוני
06330528-n	def	נטייה של הפועל, בעברית מורה על זמן הווה, ויכולה לתפקד תחבירית הן כשם עצם והן כתואר השם (למשל, מורד או שובת)
06337693-n	lemma	כנוי
06337693-n	def	שם הניתן למישהו בנוסף לשמו האמיתי, בדרך כלל קיצור של השם המלא; "אימו סירבה לכנותו בכינוי שלו, ותמיד קראה לו בשמו המלא"
06341340-n	lemma	מר
06341340-n	lemma	אדון
06341340-n	def	צורת פניה לגבר; "אדון רבינוביץ' הנכבד"; "מר כהן, גש בבקשה לקופה הראשית"
06341431-n	lemma	גברת
06341431-n	def	צורת פניה לאישה נשואה; "שלום, גברת לוי, איך אפשר לעזור לך"
06344461-n	lemma	כותרת
06344461-n	def	משפט בראש מאמר בעיתון או מגזין המציין את נושא המאמר, בדרך כלל באותיות גדולות ומודגשות; "המנחה בתוכנית הבוקר ברדיו עובר על כותרות העיתונים בזריזות"
06346891-n	lemma	כתוב
06346891-n	def	הסבר קצר המופיע מתחת לתמונה או איור; "אינני מבין את התמונה ולא את הכיתוב שמתחתיה!"
06349220-n	lemma	תקשרת-בכתב
06349220-n	def	תקשורת באמצעות סימנים כתובים
06350127-n	lemma	קצרנות
06350127-n	lemma	סטנוגרפיה
06350127-n	def	שיטה של כתיבה מהירה בעזרת סימנים מוסכמים
06350274-n	lemma	כתב
06350274-n	def	כתב יד רגיל, שבו אותיות נכתבות בצורה מסוימת השונה מהאופן בו הן מודפסות
06353445-n	lemma	כתיב
06353445-n	def	כתיבת מילים באופן הנכון לפי הכללים המקובלים; "הוא כותב נהדר, ללא שגיאת כתיב אחת!"
06353934-n	lemma	צפן
06353934-n	lemma	קוד
06353934-n	def	מערכת של סימנים מוסכמים המשמשת להעברת מסרים הדורשים סודיות או קיצור
06355705-n	lemma	מקוד
06355705-n	def	קוד המורכב ממספרים ו/או אותיות המתווסף לכתובת ומסייע במיון הדואר; "אם מוסיפים מיקוד לכתובת, המכתב יגיע ליעדו מהר יותר"
06355894-n	lemma	קוד
06355894-n	def	מערכת סימנים המייצגת את הנתונים או ההוראות בתוכנית מחשב
06362953-n	lemma	חמר-כתוב
06362953-n	def	כתב יד, ספר, מאמר, פמפלט, או כל דבר אחר המבוטא בכתב
06364329-n	lemma	!ספר
06365467-n	lemma	חמר
06365467-n	def	דבר-מה כתוב, הנתון בפורמט כלשהו, כמו מחברת, ספר, צילום מאמר או מגזין; "אנא, צלם גם לי את החומר לבחינה"
06370792-n	lemma	!תעלומה
06371413-n	lemma	אגדה
06371413-n	def	סיפור על מאורעות או יצורים על טבעיים או מיתיים; "הילד אהב במיוחד לשמוע את האגדה על פינוקיו"
06377442-n	lemma	שיר
06377442-n	def	יצירה ספרותית בעלת מקצב ומשקל, בדרך כלל כתובה בשורות קצרות ובחרוזים; "מגיל צעיר הוא כתב שירים למגירה"
06384371-n	lemma	GAP!
06392001-n	lemma	קטע
06392001-n	def	יחידה נפרדת בתוך יצירה גדולה יותר; "החלק ההיסטורי היה המעניין ביותר במאמר"
06392935-n	lemma	סעיף
06392935-n	def	(חוק) כל אחד מהחלקים מהם מורכב מסמך משפטי, כמו חוק, חוזה, או צוואה); "בית המשפט פסק כי הפר 3 סעיפים בחוזה"
06396142-n	lemma	פרק
06396142-n	def	חלוקת משנה ביצירה כתובה, בדרך כלל ממוספרת או מצוינת באמצעות כותרת; "כל לילה, לפני שנרדם, קרא פרק בספר"
06396930-n	lemma	פתיח
06396930-n	lemma	הקדמה
06396930-n	lemma	פתיחה
06396930-n	def	החלק הראשון בטקסט כתוב כלשהו (ספר, מאמר וכדומה) או במסר מילולי (הרצאה, נאום); "בהקדמה לספרה היא פרטה את המניעים שגרמו לה לכתוב את הספר"; "מנכ"ל ההתאחדות נשא את דברי הפתיחה בכנס"
06397903-n	lemma	!פתיחה
06398401-n	lemma	!סיום
06399337-n	lemma	!נספח
06399995-n	lemma	פסקה
06399995-n	def	קטע נפרד מתוך טקסט מסוים אשר מתחיל בשורה חדשה, מורכב בדרך כלל משניים או שלושה משפטים ובדרך כלל עוסק במחשבה או רעיון בודדים; "הפיסקה הראשונה במאמר היתה החשובה ביותר להבנת עיקרי תורתו של המחבר"
06402565-n	lemma	הדפסה
06402565-n	def	כתיבה במכונת כתיבה; "מהירות ההדפסה שלו מדהימה"
06403393-n	lemma	כתב
06403393-n	lemma	כתב-יד
06403393-n	def	משהו שנכתב ביד ואופייני לאדם מסוים; "הכתב שלו איום ונורא, אי אפשר להבין מילה ממה שהוא כותב!"
06405699-n	lemma	כתבת
06405699-n	def	אותיות החקוקות או רשומות על דבר מה; "מעל הקבר העתיק היתה חקוקה כתובת רומית"
06409562-n	lemma	מסה
06409562-n	def	יצירה ספרותית הבאה להסביר או לנתח עניין מסוים
06409752-n	lemma	חבור
06409752-n	def	עבודה כתובה על נושא ספציפי, בעיקר כזו שניתנת כמשימה לתלמיד; "הוא קיבל ציון 'טוב מאד' על החיבור שהגיש"
06426468-n	lemma	שנתון
06426468-n	lemma	ספר-שנה
06426468-n	def	ספר או חוברת המפורסמים אחת לשנה, ובהם עובדות או נתונים סטטיסטיים הנוגעים לשנה שחלפה; "הלשכה המרכזית לסטטיסטיקה מפרסמת שנתון ובו, בין השאר, את נתוניה הדמוגרפיים של ישראל"
06427831-n	lemma	עריכה
06427831-n	def	הכנת כתב יד לפרסום - תיקון שגיאות דפוס, שינוי הסגנון וארגון הטקסט מחדש; "עריכה לשונית"
06428792-n	lemma	שכתוב
06428792-n	def	עריכה של חומר כתוב הכרוכה בכתיבתו מחדש (או חלק ממנו)
06433035-n	lemma	ויקרא
06433035-n	def	הספר השלישי בתורה
06441803-n	lemma	מארק
06441803-n	def	הקצר מבין ספרי הבשורה בברית החדשה
06447897-n	lemma	GAP!
06447897-n	def	ההתגלויות של סנט ג'ון בברית החדשה
06453324-n	lemma	כתובים
06453324-n	def	החלק השלישי במקרא, אחרי תורה ונביאים
06462396-n	lemma	תלמוד
06462396-n	lemma	גמרא
06462396-n	def	חיבור הלכתי של חכמי ישראל המשמש כפרשנות למשנה
06466677-n	lemma	!מזמור
06466787-n	lemma	מזמור
06466787-n	def	אחד ממאה וחמישים השירים והתפילות המרכיבים את ספר תהילים, אשר לפי המסורת, נכתב על ידי דוד המלך
06467007-n	lemma	סכום
06467007-n	def	כתיבה של הנקודות העיקריות המובעות בספר, הרצאה, שיחה וכו'; "לקראת המבחן צילמתי את סיכומי השיעור מחבריי"
06468951-n	lemma	תקציר
06468951-n	lemma	אבסטרקט
06468951-n	lemma	סינופסיס
06468951-n	def	סיכום הנקודות העיקריות בחומר כתוב כלשהו (מאמר, ספר, וכדומה); "תקציר המאמר עורר בי ציפיות גבוהות שלצערי לא מומשו לאחר קריאת המאמר כולו"
06469694-n	lemma	סקירה
06469694-n	def	סיכום תיאורי קצר; "לפני תחילת הביקור במפעל, שמענו סקירה קצרה על המוצרים מפי המנהל"
06469874-n	lemma	סכום
06469874-n	def	סקירה של הדברים שנאמרו בהרצאה, בבית משפט, בישיבה וכו'; "בסיכום חזרה המרצה על הנקודות החשובות בהרצאתה"
06471345-n	lemma	אשור
06471345-n	lemma	תעודה
06471345-n	def	מסמך המעיד על אמיתותן של עובדות מסוימות; "סוף סוף קיבלתי אישור על סיום לימודי במכללה"
06471737-n	lemma	צ'רטר
06471737-n	def	מסמך המתאר את העקרונות, הסדר הפנימי, המטרות, וכדומה של אירגון או תאגיד
06472824-n	lemma	אוגד
06472824-n	def	מילת עזר המחברת את הנושא עם שאר המשפט (במשפט ללא פועל)
06474122-n	lemma	שאלון
06474122-n	def	טופס המכיל סדרת שאלות, אשר מוגש לאנשים על מנת לקבל מהם נתונים כלשהם; "בכל שנה העובדים מתבקשים למלא שאלון בנוגע לרמת שביעות רצונם בעבודה"
06478582-n	lemma	דיפלומה
06478582-n	lemma	תעודה
06478582-n	def	מסמך המעניק לבעליו אישור על סיומם המוצלח של לימודים או קורס
06481320-n	lemma	רשימה
06481320-n	def	אוסף מסודר של פריטי מידע, כמו שמות, נושאים וכיו"ב; "הנה רשימה של כל הערים שגרתי בהן"
06483339-n	lemma	ידיעה
06483339-n	def	פריט מידע חדשותי המתפרסם בכלי תקשורתי; "אתמול התפרסמה בעיתון ידיעה מרעישה"
06489659-n	lemma	תכן-הענינים
06489659-n	lemma	תכן
06489659-n	def	רשימה מאורגנת של הנושאים הקיימים בספר, מאמר, מגזין, וכדומה. בדרך כלל התוכן מפנה את הקורא למספר העמוד בו נמצא כל נושא
06490173-n	lemma	עבר-פלילי
06490173-n	lemma	עבר
06490173-n	def	רשימה של עבירות בהן הורשע פלוני בעבר; "לפי תעודת היושר שנמסרה מהמשטרה נראה כי אין לה עבר פלילי"
06496862-n	lemma	סבב
06496862-n	lemma	רוטציה
06496862-n	def	איוש תפקידים לפי סדר מסוים שנקבע מראש, ובתום תקופה מסויימת, מתחלפים בינהם בעלי התפקידים; "בזמן שביתת הגננות, עשו ההורים סבב תורנויות בגנים"
06506191-n	lemma	!מזכר
06506191-n	lemma	!תזכיר
06511560-n	lemma	מכתב-התפטרות
06511560-n	def	מסמך רשמי המודיע על כוונתו של אדם לעזוב את מקום עבודתו
06513366-n	lemma	עצומה
06513366-n	def	מסמך, הנחתם על ידי מספר רב של אנשים, ובא בדרישה אל רשות כלשהי; "ביציאה מהקניון החתימו אנשים על עצומה נגד מדיניות המיסוי החדשה של הממשלה"
06513764-n	lemma	!גביה
06518068-n	lemma	קופון
06518068-n	lemma	שובר
06518068-n	lemma	ואוצ'ר
06518068-n	lemma	תלוש
06518068-n	def	אישור כלשהו המעניק לבעליו מתנה או הנחה על מוצר מסוים; "בכניסה למועדון קיבלנו תלושים המזכים אותנו במשקה ראשון על חשבון הבית"; "כל הקונה בסכום של מאה שקלים ומעלה מקבל שוברי הנחה על סך עשרים שקלים לקניה הבאה"
06518719-n	lemma	כרטיס
06518719-n	def	פיסת נייר או קרטון המציינת כי המחזיק בה זכאי לזכויות מסוימות, כמו נסיעה ברכבת או באוטובוס, כניסה למופעים, וכדומה; "קניתי שני כרטיסים לסרט"
06519077-n	lemma	כרטיסיה
06519077-n	def	כרטיס המאפשר כמה נסיעות (באוטובוס, ברכבת וכדומה) או כמה כניסות לאתר מסויים (בריכה, חוף ים); נמכר בדרך כלל במחיר נמוך יותר ממחיר הכניסות הבודדות; "כרטיסיות הנוער לאוטובוסים נמכרות בהנחה משמעותית"
06520222-n	lemma	קבלה
06520222-n	def	אישור כתוב לכך שהתקבל תשלום עבור דבר מה; "עליך לבקש קבלה על כל רכישה שאתה מבצע"
06522501-n	lemma	שכר
06522501-n	lemma	צ'רטר
06522501-n	def	שכירה או חכירה של כלי תחבורה לצורך הובלת נוסעים תחת חוזה מיוחד
06523641-n	lemma	פוליסה
06523641-n	def	חוזה כתוב או תעודה המפרטים את תנאי הביטוח; "בפוליסת ביטוח הדירה כתוב שאין כיסוי ביטוחי במקרה של רעידת אדמה"
06525588-n	lemma	ברית
06525588-n	def	הסכם בין אלוהים לעם ישראל שבו אלוהים מבטיח הבטחות ותובע מהם להתנהג בצורה מסוימת בתמורה; "ברית בין הבתרים"
06540527-n	lemma	עצר
06540527-n	def	צו רשמי, המוטל על ידי אחת מרשויות המדינה (כמו צבא או משטרה), האוסר על אנשים להסתובב מחוץ לבתיהם באזור מסוים; "לקראת שעת העוצר נכנסו אנשים לבתיהם והכפר נותר שומם"
06542047-n	lemma	!אסור
06544142-n	lemma	!רצון
06549661-n	lemma	רשיון
06549661-n	def	מסמך בעל מעמד משפטי המתיר לאדם לעשות משהו
06552639-n	lemma	חנינה
06552639-n	def	שחרור אדם מהעונש שהושת עליו בגין עבירה; "חנינת אסירים מתבצעת בישראל אחת לשנה ביום העצמאות"
06552984-n	lemma	כתב
06552984-n	def	מסמך רשמי שנכתב בידי סמכות שיפוטית כלשהי; "כתב אישום"
06558678-n	lemma	דו"ח-תנועה
06558678-n	lemma	דוח
06558678-n	def	הודעה בכתב על עבירה על חוקי התנועה או חוקי עזר עירוניים, כמו חנייה; "הוא קיבל דוח על נהיגה במהירות מופרזת"
06561138-n	lemma	!טענה
06564387-n	lemma	!חק
06574841-n	lemma	עורך
06574841-n	def	(מחשבים) תוכנית שמטרתה לבצע פונקציות עריכה, כמו ארגון, שינוי ומחיקה של נתונים
06581268-n	lemma	!מתרגם
06584891-n	lemma	!הוראה
06589574-n	lemma	פרסום
06589574-n	def	דבר דפוס המיועד להפצה; "פרסומי המכון הישראלי לדמוקרטיה עוררו מחלוקת פוליטית"
06590446-n	lemma	מהדורה
06590446-n	def	האופן והצורה שבהם טקסט (בדרך כלל ספר) יוצא לאור
06591609-n	lemma	לקט
06591609-n	lemma	אסף
06591609-n	def	אוסף קטעים ספרותיים נבחרים
06593803-n	lemma	!סדרה
06594505-n	lemma	ירחון
06594505-n	def	כתב עת הרואה אור אחת לחודש; "הירחון מגיע לתיבת הדואר בתחילת כל חודש"
06597204-n	lemma	מהדורה
06597204-n	def	הדפסה של עיתון; "הוא קרא את הידיעה המעציבה במהדורה של אתמול"
06598445-n	lemma	!למוד
06598915-n	lemma	!מסר
06598915-n	lemma	!הודעה
06599788-n	lemma	!נושא
06601327-n	lemma	כונה
06601327-n	def	המסר אליו מתכוונים ואותו מביעים בדרך כלשהי; "כוונתי במכתב היתה למחות על היחס המשפיל שקיבלתי"
06606044-n	lemma	מוסר-השכל
06606044-n	lemma	נמשל
06606044-n	lemma	לקח
06606044-n	def	המשמעות או הלקח שניתן ללמוד מסיפור או ארוע; "כשקוראים משל יש לחפש את מוסר ההשכל"; "הוא הפיק לקחים מהמחדל"
06606191-n	lemma	ניואנס
06606191-n	lemma	גון
06606191-n	lemma	דקות
06606191-n	def	הבדל דק ועדין במשמעות; "היא חזרה על השיר ששרה קודם, אך הפעם בניואנסים קלים"; "הוא תמיד מסתכל על התמונה הכללית, הוא לא שם לב לדקויות"
06611998-n	lemma	שטיות
06611998-n	def	דברים שטותיים וחסרי פשר; "תפסיק לדבר שטויות!"
06613056-n	lemma	צטוט
06613056-n	lemma	ציטטה
06613056-n	def	קטע או ביטוי מתוך טקסט כתוב או שנאמר בעל פה, שמוזכר בדיוק כפי שנכתב או שנאמר; "נאומו היה עמוס בציטוטים מהמקורות"
06613686-n	lemma	סרט
06613686-n	lemma	סרט-קולנוע
06613686-n	def	צורה של בידור או אמנות, שבה מתוארת עלילה באמצעות רצף של תמונות המוקרנות על מסך במהירות, תוך יצירת מראית עין של תנועה
06619428-n	lemma	שדור
06619428-n	lemma	משדר
06619428-n	lemma	תכנית
06619428-n	def	מופע (או כל דבר אחר) שמשדרים בטלויזיה או ברדיו; "בט"ו בשבט האחרון שידרו בטלויזיה תוכנית מיוחדת על מצב היערות בישראל"
06621447-n	lemma	סדרה
06621447-n	def	תוכנית בהמשכים ברדיו או בטלוויזיה
06623614-n	lemma	התכתבות
06623614-n	def	תקשורת בין אנשים באמצעות שליחה וקבלה של מכתבים; "מאז המצאת הדואר האלקטרוני, התכתבות כבר איננה תקשורת נפוצה כל כך"
06624161-n	lemma	מכתב
06624161-n	def	דבר מה כתוב הנשלח לאדם או לארגון באצעות הדואר; "שכחתי לשים בול והמכתב חזר אלי"
06627938-n	lemma	גלויה
06627938-n	def	כרטיס למשלוח בדואר, ללא מעטפה, כשעל צידו האחד ניתן לכתוב כמה שורות קצרות; "בעת שהותו בחו"ל, נהג הבן לשלוח לאימו גלויה אחת לשבוע"
06629610-n	lemma	שלום
06629610-n	lemma	בי
06629610-n	lemma	צ'או
06629610-n	lemma	להתראות
06629610-n	lemma	להת'
06629610-n	lemma	בי בי
06629610-n	def	מילה הנאמרת בזמן פרידה; "אמרתי לו שלום וטרקתי את שפופרת הטלפון"
06630627-n	lemma	דרישת-שלום
06630627-n	lemma	אחול
06630627-n	lemma	ד"ש
06630627-n	def	ביטוי מנומס של עניין ברווחתו ובשלומו של מישהו; "קבל את איחולי הכנים להצלחה בעסק החדש"; "הוא מסר לו דרישת שלום דרך הרדיו"
06631050-n	lemma	GAP!
06631322-n	lemma	קבלת-פנים
06631322-n	def	קבלתו של מישהו או משהו עם הגעתו; "הצעתה זכתה בקבלת פנים נלהבת"
06634239-n	lemma	סרוב
06634239-n	lemma	מאון
06634239-n	def	דחייה של הצעה או הזמנה, אי-הסכמה לעשות משהו; "בקשתו להעלאה במשכורת נענתה בסירוב"
06634376-n	lemma	מידע
06634376-n	lemma	אינפורמציה
06634376-n	def	ידיעות והסברים בנושא מסוים המפחיתים את חוסר הוודאות של מקבלם; "ביקשתי את כל המידע לגבי מצבו הרפואי"; "מסרתי לשוטר את כל האינפורמציה שביקש לגבי הפריצה לביתי"
06641654-n	lemma	מדד
06641654-n	lemma	מדד-המחירים-לצרכן
06641654-n	def	מדד המודד השתנות באחוזים בעלות של כל המוצרים והשירותים הניתנים לצרכן טיפוסי; לרוב נמדד לפי "סל מוצרים"; "מתחילת השנה עלה ממד המחירים לצרכן ב 1.2%"
06646628-n	lemma	זכר
06646628-n	def	סימן לכך שמשהו היה קיים; "לאחר המלחמה לא נשאר זכר מהכפר בו נולדתי"
06650431-n	lemma	אשור
06650431-n	def	קבלת תוקף לנכונות דבר, עניין או אמירה; "בעקבות שיחה עם המחנכת, מצאתי אישור לכך כי על בני עוברת תקופה קשה"
06656408-n	lemma	מדיניות
06656408-n	def	דרכי פעולה של ממשלה בנושא מסוים; שיטת ניהול המדינה; "התקיים דיון בנוגע למדיניות החדשה של הממשלה בנושא המסים"
06657646-n	lemma	כדורגלן
06657646-n	lemma	תקרה
06657646-n	def	ספוראי המשחק כדורגל
06657646-n	def	קביעה של סכום כסף מקסימלי (בשכר, מחיר וכו')
06658118-n	lemma	רצפה
06658118-n	def	קביעה של סכום כסף מינימלי (בשכר, מחיר וכו'); "מחיר הרצפה שהוכרז במכירה הפומבית היה מגוחך, אך אט אט עלה בהדרגה"
06660520-n	lemma	אמברגו
06660520-n	def	צו ממשלתי האוסר מסחר עם מדינה מסוימת; "סחר החוץ של קובה נפגע מאוד מהאמברגו שהטילה עליה ארצות הברית"
06661562-n	lemma	!התערבות
06667317-n	lemma	קודקס
06667317-n	lemma	קוד
06667317-n	def	מערכת של חוקים, תקנות או עקרונות, בעיקר אלו הכתובים
06669864-n	lemma	משואה
06669864-n	def	פסוק מתימטי המשווה בין שני ביטויים. במשוואה יש לפחות נעלם אחד
06671484-n	lemma	עצה
06671484-n	def	הבעת דעה בנוגע לאופן שבו כדאי לאחר לנהוג בסיטואציה מסוימת
06671637-n	lemma	!המלצה
06672040-n	lemma	!הפניה
06672297-n	lemma	אזהרה
06672297-n	def	עצה הניתנת למישהו על מנת שיפסיק לנהוג בצורה מסוימת; "הוא שעה לאזהרת הרופא והפסיק לעשן"
06673770-n	lemma	!קבלה
06674542-n	lemma	תעמולה
06674542-n	lemma	פרופגנדה
06674542-n	def	מידע או רעיון המופץ בקרב הציבור לצורך קידום מטרה כלשהי; "בתקופת מערכת הבחירות התקשורת הכתובה והמשודרת משמשת גם כלי לתעמולת בחירות"
06684572-n	lemma	שבועה
06684572-n	def	התחייבות (בשם הדובר) על אמיתותם של דברים שנאמרו; "העדה סיפרה תחת שבועה על מעשי ההתעללות שביצע בה החשוד"
06685456-n	lemma	אחריות
06685456-n	lemma	אחריות
06685456-n	def	כתב המבטיח שירות, תיקון או טיפול למקרה שמוצר שנרכש לא יעמוד בדרישות מסוימות; "הבעיה ברכישת מוצרים מחו"ל היא שלרוב אין עליהם אחריות אלא בארץ בה נרכשו"
06686174-n	lemma	ערבה
06686174-n	def	ביטחון בכך שמשהו יתרחש או בכך שמשהו נכון; "אין ערובה לכך שאין הם משקרים"
06687883-n	lemma	אשרה
06687883-n	lemma	ויזה
06687883-n	def	חותמת המוטבעת על הדרכון המאשרת את כניסתו של בעל הדרכון לתוך גבולותיה; "כיום כבר אין צורך באשרה כשעוברים בין מדינות האיחוד האירופי"
06689297-n	lemma	רשות
06689297-n	def	הסכמה או אישור לעשות משהו; "הוא ביקש את רשותי לעזוב את החדר"
06691442-n	lemma	!עדוד
06691989-n	lemma	תשואות
06691989-n	lemma	מחיאות-כפים
06691989-n	lemma	כפים
06691989-n	def	הבעת שביעות רצון ממישהו (בדרך כלל בסיום הופעה) על ידי הכאת כף בכף מספר פעמים; "קבלו אותו במחיאות כפיים סוערות"
06693198-n	lemma	תשבחה
06693198-n	lemma	שבח
06693198-n	def	הבעת דיעה חיובית, התפעלות או הערכה; "מי לא אוהב לשמוע שבחים על עבודתו?"; "הנואם הדהים את כל שומעיו וקצר תשבחות מהנואמים שבאו אחריו"
06693502-n	lemma	!שבח
06694540-n	lemma	!המלצה
06696025-n	lemma	!שדול
06696483-n	lemma	פרס
06696483-n	lemma	!פרס
06697703-n	lemma	GAP!
06706676-n	lemma	מדליה
06706676-n	def	אות, לרוב בצורת מטבע, הניתן למי שזוכה בתחרות; "המנצח ענד את מדליית הזהב בגאווה רבה"
06709692-n	lemma	גנוי
06709692-n	def	ביטוי חזק של חוסר שביעות רצון ממשהו, על רקע של עשיית עוול או התנהגות לא מוסרית; "הגינוי שלו לתופעת הגזענות היה מוחלט"
06711855-n	lemma	נזיפה
06711855-n	lemma	גערה
06711855-n	lemma	מנה
06711855-n	def	הבעת גינוי וביקורת על מעשה מסוים; "הוא קיבל את הנזיפה בחיוך"; "נתן לו מנה"
06712325-n	lemma	!הטפה
06713752-n	lemma	האשמה
